Signal,label
-0.0031497173038324525,1
-0.0018192648830461689,1
0.0020251146043599286,1
0.0012209213133499968,1
7.663065562416504e-05,1
0.0018318123113391868,1
0.0016454954259664013,1
-0.003926195895559199,1
0.002046225753593614,1
-4.385063409071734e-05,1
-0.0006571933943160964,1
0.002634695516968224,1
0.0009227538885594415,1
2.8134320159309642e-05,1
-0.0022681095873653243,1
-9.993478395562058e-05,1
0.0007989516230574547,1
0.004724110954133505,1
-0.0021911508640044632,1
-0.000199353020818866,1
0.00037106085018831487,1
0.001525309256619827,1
0.0021548863654673803,1
-0.0010642290928509642,1
-0.002042685132576643,1
-0.005049827144864407,1
0.00429312623289043,1
0.002107301837736288,1
-0.0032157977303258127,1
-0.0034843396942463556,1
0.004953620380106761,1
-0.001694799845269334,1
0.0005470577517707084,1
-0.002054756366273851,1
-0.0013229961070498808,1
-0.0016501810622589715,1
0.00356359524611754,1
-0.001237702609398221,1
0.004242372834580785,1
-0.0019530586425349663,1
-0.0021376729199934015,1
0.001744134375995919,1
3.1472075779702384e-05,1
-0.002381662434170739,1
-0.00029092089286848093,1
0.0016970182888968361,1
-0.0011297889293864125,1
0.0008751454275324633,1
0.001965783530512529,1
0.0008001705039140203,1
-0.0002768053077998583,1
-0.0015164884554898863,1
-0.002626419631329873,1
-0.0015025175902823765,1
-0.0030638386813098906,1
-0.0015407951816277072,1
-0.0006018374520007793,1
-0.0006487720877714295,1
0.001333600090628658,1
0.0030303867312351123,1
0.006112886618757079,1
0.00180027192152744,1
0.0020474285969527876,1
-0.0032849719747643047,1
-0.00047863877211407405,1
0.0025751527638203224,1
-0.0033396925278785677,1
-0.0013991952637107037,1
0.0025867745596693027,1
-0.001790088614576315,1
0.0023705794859757295,1
-0.0029112369170610523,1
-0.00139182605135639,1
0.0007064922029383571,1
-0.000146559388886649,1
0.0035497929853576067,1
-0.0013547601909405273,1
0.0007131784021642018,1
0.0003343307895232868,1
-0.0002497956905683868,1
0.0018121246623195575,1
0.001521380831869237,1
0.002081698133749778,1
0.00011472280437509686,1
-0.0003995029488411977,1
-0.002050509081107695,1
0.001578192786616532,1
0.0008983224006149161,1
0.00048139862597677255,1
0.0001027248436581358,1
-0.0030112243297701112,1
0.002512481953830225,1
0.0023915419323464093,1
0.0002561337213638961,1
-0.003147243920347987,1
0.000259072444349232,1
-0.0027561184529261555,1
0.000887708279924004,1
-0.00038055169935740654,1
-0.002213994613007358,1
0.00112001274285066,1
0.00386723406179069,1
0.0015713546508702252,1
0.00752383595305962,1
-0.002393039327115225,1
0.0007406724789545732,1
0.0024232475472406177,1
-0.0004153510866846742,1
0.002207003913556699,1
-0.006933348605785957,1
-0.00017806081539386144,1
0.004522040447587582,1
-0.000544069014994129,1
-0.000455884670274387,1
0.0007670787062173924,1
0.003713054644307715,1
-0.0011170852571122634,1
0.001290119820236889,1
0.0051964310420859845,1
-0.0005396501344841444,1
-0.004241850656262494,1
-0.000535593065622402,1
-0.000377192211261717,1
-3.75705842400694e-05,1
0.0029878487873118095,1
0.002997174479350037,1
0.00025949608454121063,1
-0.004023257361884179,1
-0.0023804078951129757,1
-0.0017984795779822785,1
0.0012697475484006204,1
-0.003064723395925279,1
-0.0025489958955049056,1
-0.004074506696003268,1
-0.002890966617047175,1
0.0024550733281412805,1
-0.002141445961499413,1
0.005545264989928335,1
0.0013641664251440528,1
2.895220484675857e-05,1
0.0004788683562043275,1
0.005421926903547902,1
-0.005048630630961077,1
-0.0007402265736791952,1
-0.003257036151168795,1
-0.0024162336467772948,1
0.0015565722049037702,1
-0.0009181233884588926,1
0.003478249902518798,1
6.328617414374478e-05,1
0.0009200465427553784,1
-0.0015765155948779099,1
0.0011481377793646744,1
0.0018118377497317992,1
-0.0020817011583698533,1
-0.004610344930651397,1
0.006422007011264545,1
-0.0013542228987198795,1
-0.00028116128124810585,1
-0.00038059948481016984,1
0.001996319878352291,1
-0.0026339719388076277,1
0.00031173774869170404,1
-0.0017291313706351008,1
-0.00020013492941743823,1
0.0013001460297307433,1
-0.0008304492285228691,1
-0.002144540982078971,1
-0.0005104960374758775,1
-0.00884500913171579,1
0.00024276260130503679,1
-0.0019565345105402436,1
0.00037809131134934745,1
0.0007571979362528997,1
-0.0009774327402184983,1
-0.00020171854381529773,1
-0.0002872187779410095,1
-0.0035766060096679947,1
-0.002634922178902632,1
-0.0018422234352527965,1
-0.0010085897187866305,1
0.008604929202555177,1
-0.0015786782334497043,1
0.0001817744001299393,1
0.0027966116188079685,1
0.0004338426613704812,1
0.0022213323502149177,1
0.00227391757404511,1
-0.0008106517805392402,1
-0.001547402891368114,1
-0.0018104146803118195,1
0.002031017229049197,1
-0.0015238518397456726,1
-0.0014123060438969233,1
-0.003433743451098042,1
-0.002481847725580304,1
-0.0017544731186319945,1
0.001998373705295341,1
-0.00031840665773450746,1
0.002807347255316042,1
-0.0028436874118779997,1
0.0025621231369952944,1
-0.0005770749361523461,1
-0.004885937352346073,1
-0.0009237808946033074,1
0.0009594234759474156,1
0.004114724686228561,1
-0.0009006312905723354,1
-0.0011059593860915046,1
0.001635002848794358,1
0.002019881754465346,1
0.0024908907150631657,1
-0.0008717549939630984,1
-0.0026959690553907097,1
-0.0033555776365481417,1
-0.0034289224538770085,1
-0.0015923332629924224,1
-0.0009561952560163468,1
-0.002133402035541339,1
-0.0005218273019847171,1
-0.00042113084566256057,1
0.0012536610238571718,1
-0.001355773838188491,1
0.0033319489780906544,1
0.0014146668461818578,1
0.0013240300720767102,1
0.0018889251670436936,1
0.0012816376983314092,1
-0.000538426532760262,1
-0.0006363493670693978,1
-0.0006583034235285075,1
-0.0006937927738210666,1
-0.0013339400563181585,1
0.0007124208729179322,1
-0.0029080385278811415,1
-0.00019660055750361685,1
-0.0010357454902514974,1
0.00263858100461545,1
-1.0985206645655076e-05,1
-0.0006799915622186364,1
-0.0008107907715964013,1
0.0014737891319621355,1
-0.002732120084314882,1
-0.0009370849204730242,1
2.3131587089300873e-05,1
0.0013847034077039816,1
-0.002964956029750668,1
0.0006484902878147999,1
-0.001999074999601462,1
0.0017189132754636188,1
0.0019493143305219095,1
-0.002846298451539169,1
0.0036914757699239666,1
0.0005513696774316658,1
-0.00023033802513700927,1
0.0012313488076618497,1
-891.8602137505235,1
-888.9312573286415,1
-886.0052562958113,1
-883.0804225693814,1
-880.1626861288914,1
-877.2371183685922,1
-874.3172071292981,1
-871.3992899769373,1
-868.4796024524567,1
-865.5600007078235,1
-862.6475694226898,1
-859.7328371547726,1
-856.817187135381,1
-853.909655185049,1
-850.9980824965875,1
-848.0934300651785,1
-845.179554794978,1
-842.2809164352803,1
-839.3809417742519,1
-836.4709801486745,1
-833.567228380589,1
-830.6739749656972,1
-827.7674578834861,1
-824.8778603694881,1
-821.9842348629701,1
-819.09199300725,1
-816.202269332261,1
-813.3097333826947,1
-810.4179144534199,1
-807.5292766697871,1
-804.6507077059769,1
-801.7545523532971,1
-798.8854330692834,1
-796.0019271100633,1
-793.1187942866339,1
-790.2433814880831,1
-787.3626569872108,1
-784.4917211511967,1
-781.6091427098008,1
-778.7426268914827,1
-775.870835272659,1
-773.0003941545384,1
-770.1386065981853,1
-767.2705012736361,1
-764.4105857504982,1
-761.5429625992638,1
-758.6783842293561,1
-755.8182498793714,1
-752.9612555303528,1
-750.1107033134192,1
-747.25095697276,1
-744.4008409602628,1
-741.5509620747563,1
-738.6964954808734,1
-735.8487991262845,1
-732.9980043135967,1
-730.1601644537947,1
-727.3077733450826,1
-724.4707074032683,1
-721.6312240313387,1
-718.7866731977733,1
-715.9615609135741,1
-713.1244341508321,1
-710.2914956316571,1
-707.4607098597451,1
-704.6272942183791,1
-701.8007478806073,1
-698.9686566827039,1
-696.1389779819847,1
-693.3201513137939,1
-690.5000899187646,1
-687.6743506376176,1
-684.8671687862778,1
-682.0393476727363,1
-679.2299528386303,1
-676.4089698920702,1
-673.6062172837084,1
-670.7924572671398,1
-667.979280520805,1
-665.1763521165879,1
-662.3697137275897,1
-659.5686871143698,1
-656.7709250552647,1
-653.9696008371496,1
-651.1672254225234,1
-648.3724785046353,1
-645.5817878470465,1
-642.7933295232563,1
-639.99658068645,1
-637.2088774507231,1
-634.4218550124605,1
-631.6352356586863,1
-628.850041257052,1
-626.0712539048814,1
-623.2895742891217,1
-620.5114354949758,1
-617.7235429717925,1
-614.9613031472046,1
-612.1791220590262,1
-609.4082447217899,1
-606.637973613874,1
-603.8818656404721,1
-601.1064226641602,1
-598.3508343311141,1
-595.5882051276519,1
-592.8303663349624,1
-590.0699389419848,1
-587.3123209197321,1
-584.5597937961993,1
-581.8124204617706,1
-579.0498456968382,1
-576.311630198022,1
-573.5601435265532,1
-570.8096236120631,1
-568.0708569872321,1
-565.3313759689411,1
-562.5883436904726,1
-559.8583686716065,1
-557.1219318103252,1
-554.3888507896121,1
-551.6582776128311,1
-548.9319695310937,1
-546.1964384640411,1
-543.4690910802123,1
-540.7524037158515,1
-538.0261178303466,1
-535.3099708044796,1
-532.5885608133013,1
-529.8791827577973,1
-527.1676029142375,1
-524.448010240883,1
-521.7370298003547,1
-519.0446007816403,1
-516.3248824164987,1
-513.6298794527819,1
-510.93077282636915,1
-508.2295808134683,1
-505.531297804914,1
-502.840451735707,1
-500.14440364278914,1
-497.45888872778625,1
-494.7651529775911,1
-492.0795319705874,1
-489.3968771436711,1
-486.7186227425438,1
-484.04220816122546,1
-481.3617194295316,1
-478.6823653696028,1
-476.01192582878366,1
-473.33506624179904,1
-470.66827530391987,1
-468.0000966970314,1
-465.34144900667775,1
-462.6807105440558,1
-460.02170515776936,1
-457.35748253493256,1
-454.69403635642135,1
-452.05585877555563,1
-449.4016566880915,1
-446.7481978893483,1
-444.0990621770722,1
-441.4589506208587,1
-438.81872954711827,1
-436.1792168508485,1
-433.5443254476616,1
-430.91029380742935,1
-428.26695898926863,1
-425.6411348045533,1
-423.01677474524195,1
-420.38934567924406,1
-417.77063439777913,1
-415.14444776077397,1
-412.53127788456004,1
-409.911142004505,1
-407.3031780368976,1
-404.69126105638367,1
-402.08004148429455,1
-399.46862885335196,1
-396.86890492707454,1
-394.26678192666583,1
-459.33067393948016,1
-405.0910397272819,1
-402.3811090252216,1
-399.6717685433756,1
-396.9664477145033,1
-394.2687991796456,1
-391.57141584866105,1
-388.8687652300644,1
-386.1770279065857,1
-383.48079957425824,1
-380.7857465063055,1
-378.09732469034003,1
-375.42191214370985,1
-372.726339457191,1
-370.0494542149758,1
-367.3733196765152,1
-364.6902889978327,1
-362.0110097379229,1
-359.34219160066226,1
-356.6579058966452,1
-353.99674753947545,1
-351.3197297094498,1
-348.6608054543267,1
-345.98764075557483,1
-343.3265788214031,1
-340.66621915836913,1
-338.011375653792,1
-335.35033656626155,1
-332.69992687855165,1
-330.05051185025195,1
-327.4018059013455,1
-324.74672446021583,1
-322.0987936685087,1
-319.4620186363736,1
-316.8211793925644,1
-314.18093822160677,1
-311.53618044559363,1
-308.90849081798245,1
-306.2749314678526,1
-303.6397774430988,1
-301.0115079137006,1
-298.39230878232314,1
-295.76005561201214,1
-293.136487286093,1
-290.5216681976608,1
-287.90164901293485,1
-285.28855999081753,1
-282.67104901417196,1
-280.0651525932679,1
-277.45185194280975,1
-274.8517998325778,1
-272.2431172809507,1
-269.6395141709688,1
-267.04162342874184,1
-264.4350474780934,1
-261.8399829202668,1
-259.2509546685773,1
-256.65880977644883,1
-254.07007417732882,1
-251.47949733869936,1
-248.90365173280208,0
-246.31020907432048,0
-243.7303779977419,0
-241.15081254824153,0
-238.57916871605013,0
-235.99927018550943,0
-233.43031243962741,0
-230.86125010473248,0
-228.28975984157518,0
-225.72504671604293,0
-223.16023657141338,0
-220.60319113104046,0
-218.0415197773207,0
-215.4802781292482,0
-212.93052182931868,0
-210.37641680576994,0
-207.8171838794386,0
-205.276481329615,0
-202.7286459974185,0
-200.1828461822495,0
-197.63929801482945,0
-195.09957988846242,0
-192.55703224349745,0
-190.01927418370244,0
-187.4885127512865,0
-184.9607215872266,0
-182.4318669515276,0
-179.8995472968124,0
-177.37065902565413,0
-174.84051981202185,0
-172.31841381840513,0
-169.79877673734345,0
-167.2820370266679,0
-164.76357214149505,0
-162.23664007466468,0
-159.7265221456453,0
-157.21515495307614,0
-154.6997104548127,0
-152.19102847478547,0
-149.679057328362,0
-147.17111713231884,0
-144.65961654709508,0
-142.1472585027333,0
-139.6507724611464,0
-137.13786948134344,0
-134.64110294407521,0
-132.13842565352886,0
-129.63083517090885,0
-127.13102723809932,0
-124.62391168409226,0
-122.12068679239628,0
-119.62064093551714,0
-117.1138535207896,0
-114.60974477529084,0
-112.1141963310223,0
-109.60440766068614,0
-107.08885043139391,0
-104.57988034005905,0
-102.0683400569944,0
-99.55919067295356,0
-97.03839830064838,0
-94.52165917971872,0
-91.98972449974225,0
-89.45756094324608,0
-86.93245840418093,0
-84.37972013675551,0
-81.83259700906083,0
-79.27217710361218,0
-76.69847956775577,0
-74.11014355853898,0
-71.51196896490814,0
-68.89626639460056,0
-66.26717260695365,0
-63.608349967632975,0
-60.92252312467171,0
-58.194248635750654,0
-55.439352761646276,0
-52.62177767891073,0
-49.71898464535143,0
-46.87000218280327,0
-44.14669937396114,0
-41.55280183276183,0
-39.05992373668316,0
-36.678171279678146,0
-34.39996513173971,0
-32.223570202305794,0
-30.137504068116698,0
-28.149859298827504,0
-26.26113514319763,0
-24.45161477978885,0
-22.73841652348831,0
-21.119495653744234,0
0.00045076842610176974,0
0.00038473089711137896,0
0.0016257776645328323,0
0.0023162179006422827,0
0.001423594352087902,0
0.0011131316992600798,0
0.0026384406998590636,0
-0.0008515737106330148,0
-0.0034031175454353455,0
0.0012235601869780499,0
-0.0034869041252916723,0
-0.0014708594315094457,0
-0.0023846139705282917,0
0.0012748526781318859,0
0.0010402236341405398,0
0.0015260082457312662,0
0.0025933384285832654,0
-0.000983317227499829,0
-0.0035617867344428433,0
0.003942042081618554,0
-0.001364468049461105,0
-0.0034163413825696208,0
0.00023839640545296773,0
-0.0003265455923835148,0
0.002279645005562686,0
0.004862188549544002,0
-0.001967299810606503,0
0.003871179761832861,0
81.48854170166749,0
-3.0816799479046506,1
-1.4612324744012202,1
-0.061690433023138175,1
-0.009589608323912964,1
0.0018679320035636998,1
-0.0012591554960474799,1
0.0012609962930197238,1
0.0015911542394492226,1
0.0014310996324468372,1
0.0006652211483108167,1
0.0024582404391171844,1
0.0016379783186819218,1
-0.0004103024642846242,1
-0.0026001479205348317,1
-0.005460075558458661,1
0.0005239815644342737,1
-0.00018375380723837582,1
-0.0004025205907434107,1
-0.002698765017989854,1
0.0011699585297359504,1
0.0018613918338551507,1
-0.0005951670324514469,1
-0.0014448276526207143,1
-0.001978914837383878,1
-0.0046226369826987265,1
0.0021681212826958774,1
0.0010353528050806805,1
0.0031606177029832798,1
0.0006063843210819162,1
-0.0012047786141112999,1
0.0017252296618253797,1
0.002357229950473382,1
0.0005769514899686883,1
-0.0026013567838339144,1
0.004463586967897573,1
-0.000303913663498559,1
-0.0007629243105758855,1
0.00012765583618299395,1
0.003711102475930305,1
0.004770147989528639,1
0.003642020253858224,1
-3.255034203711528e-05,1
-0.00105227429786486,1
0.005124988079948124,1
-0.0005449914558634717,1
0.0020105059646680318,1
0.001223664970142751,1
0.0023358242004673916,1
-7.213519548432629e-05,1
-0.0011233831354781588,1
0.0013492064022718098,1
-0.0027135520656009567,1
-0.00028993063394674014,1
-0.0004626308221445341,1
-0.0009836239920190204,1
-0.002210088852730271,1
-0.0034222554773283287,1
0.0030270718321546795,1
-0.00039077584641863066,1
0.003411026225747506,1
-0.0005342176705451029,1
0.00239799326746624,1
-0.002524877174977787,1
-0.0003931424952700313,1
-0.004019278294112991,1
-0.0016651590701208551,1
-0.0005119737390256501,1
0.003959498089388527,1
-0.0025944435991402215,1
0.0009228049750686696,1
-0.00019718336651273672,1
0.0013917062908797681,1
-0.00036599140097887676,1
0.004198095724421512,1
-0.005150646731935223,1
-9.614524966163533e-05,1
-0.002093500937310753,1
0.00483825968817265,1
0.002462095625076471,1
0.00038811189947596253,1
-0.0027148828233536154,1
-0.0009068441156788806,1
-0.003245703825971078,1
0.0008329012721314618,1
0.0005412841436946149,1
0.0001757499061924657,1
-0.0003114786399159028,1
-0.0002421507455635863,1
0.0014899073545184243,1
-0.0009653061015622921,1
-0.0005719492609672921,1
-0.00043623067793091037,1
0.003200542492716991,1
0.0037662638187355526,1
-0.0001341215711802624,1
0.002041222797376586,1
0.0024650166584567167,1
-0.0009272251363034458,1
0.0035956804822608883,1
-0.0013756696647413782,1
0.0014579360032292183,1
0.0012869813746689167,1
0.004363558205885208,1
-0.0005830566307408096,1
-0.0013726500582989716,1
0.0001627808305047121,1
9.509433847604973e-05,1
-0.004067472953783166,1
0.000610213954086251,1
0.003873150545585501,1
-0.002393312466667338,1
0.0010766602443079147,1
0.0034950563833389655,1
-0.0009994631564824935,1
0.0035394906187138442,1
-0.0036908043816873833,1
0.002219459858012531,1
-0.000377991724739498,1
0.0016337248463598364,1
-0.000772010518077061,1
0.002811987389088593,1
0.0022326587976819754,1
0.004266102868882726,1
-0.0014598889507518244,1
0.0009275605834542642,1
0.004725083281065248,1
0.0008320681153701001,1
0.0028831293846216456,1
0.001506445143684284,1
-0.003774297089919268,1
-0.0017712961992240462,1
-0.0010534051404454158,1
-0.002049283356245688,1
0.002297455514234086,1
0.0007136228924488566,1
-0.003954939000778345,1
0.0031819468530204435,1
0.0018741378719918616,1
0.0023787140086212063,1
-0.00032654444830847455,1
-0.0018607251783716416,1
-0.004814587138956767,1
-0.0015310304937045777,1
-0.0017078417516205144,1
4.977640843072568e-05,1
0.0022012317478303433,1
-0.0017698810827713276,1
0.0009162487928528969,1
0.00028644658850783577,1
-0.0011237373036717525,1
0.005419894524542483,1
0.003091790345757183,1
-0.0019316989531113764,1
-0.004220620929438875,1
0.0027296541884012327,1
0.0020770354319186364,1
-0.004706278652832129,1
7.953504676233939e-05,1
-0.0010272338272548592,1
5.5728243254793444e-05,1
-0.0013523322615796992,1
1.0362150472225546e-05,1
0.0008416683302187623,1
-0.000986987177346035,1
0.0030877995940977614,1
0.0034347608391540403,1
-0.0015408477488585987,1
-0.0024498898502893856,1
-0.0012573541363891524,1
0.0027567361902414464,1
-0.0029655138234964337,1
0.0006616903757270768,1
0.0011529541094655047,1
-7.652246667967274e-05,1
0.0019239072392226062,1
0.0035087426309521512,1
0.0010013562255620015,1
-0.004243008395819696,1
-0.000809651437563238,1
-0.0005317750758980105,1
-0.0017399726752745353,1
-0.0013000563436666348,1
0.0023944866532980814,1
-0.001033696058559877,1
0.00033302393768459924,1
0.0019475450363865944,1
0.00016620363451461627,1
-0.00022545988417345002,1
-0.00023751406314383977,1
0.00038713886687741504,1
-0.0022280283245575284,1
-0.0013700118607199096,1
-0.001994755472244804,1
0.0006723334428703769,1
0.0020878235189655276,1
0.0016635889144187462,1
0.006209300080041958,1
-0.0023014167115812446,1
-1.9490185989467715e-05,1
0.002120033412763949,1
-0.0016084979489329452,1
0.0005436406415605905,1
0.0025726944396370537,1
0.002038408581862984,1
-0.0015565749496129838,1
0.0011402020801976952,1
0.00022679016176011183,1
0.001209457007478971,1
0.00523912962565829,1
-0.0013922317770885685,1
-0.00020838757775960295,1
-0.0041111049163483114,1
-0.003062369100499085,1
0.0007259984942167427,1
0.0019338099977291975,1
0.0015114129533339896,1
0.004523364714804638,1
-0.0022328930876714683,1
-0.0008598833112225433,1
0.0014591557730119927,1
-0.005554489594798325,1
0.0035612221588555188,1
0.0020151782454189806,1
0.005037713404308065,1
-0.00044384579120085706,1
-0.0016250335574653752,1
-0.0004773563313193431,1
3.552950335747378e-05,1
0.005839491207659654,1
0.003998077602046703,1
-0.002077943712429281,1
0.0007406699693202248,1
0.0036795327017045717,1
0.0022895430084450587,1
0.003718265456640194,1
0.0036301027916786277,1
-0.0016691921775205476,1
0.002450167584787474,1
0.0019174023840151941,1
0.002670774543389779,1
-0.002845341696335944,1
0.000159864406007238,1
-0.0013587599895181464,1
-0.002943000350932817,1
0.0006320072691296762,1
-0.0042012612662048,1
-0.0033160021963639656,1
-0.00049798023398708,1
-0.0011825559483883404,1
4.551851754931739e-05,1
-0.0015016278255886618,1
0.0025308019407608473,1
0.002002005840592164,1
0.00106229208795935,1
0.0032991266387159502,1
-0.0024616290242348658,1
0.0005505502431550805,1
-0.0019527096375225052,1
-0.004966571088666043,1
-0.00036879091282747997,1
0.0015007293840431132,1
0.0010819268532617679,1
0.0015597312735743478,1
0.0021584406544112515,1
0.0016783210847460426,1
-0.0012572054188045455,1
0.0009319633509257041,1
-1.1591998756239565e-05,1
-0.003040708736589503,1
-0.002763313620769245,1
-0.0007827965821901049,1
0.001272644314036443,1
0.00014595766273729893,1
0.0015295948923216593,1
-0.003543220062212997,1
-0.0014785317747780615,1
1.4874253739583505e-05,1
0.0021665273438295396,1
-7.42631083503767e-05,1
-0.003313115666637963,1
0.00048658098218293315,1
0.0010411207390645543,1
0.0004299765941292572,1
-0.002526288074074308,1
-0.0009852129896801693,1
-0.0014906968201329484,1
-0.0054246798183541865,1
0.000617876699142584,1
0.00030487262966657564,1
-0.0019489884803954374,1
0.001181191177012234,1
-0.00030310652707220926,1
0.0023645053326960094,1
-0.0006182907736404466,1
-0.0029972983920468783,1
-0.0020941295446465437,1
-0.0017984631294142457,1
0.0005831647630596272,1
-0.002839853810461939,1
-0.0012091717924683008,1
0.0037565049054610303,1
-4.616255234778715e-05,1
-0.003167873427074382,1
-0.003923141982762664,1
-0.0019175815776432891,1
0.006852199859742749,1
-0.0009179574126102617,1
-0.0009206558619336955,1
-0.0015729568545901917,1
-0.004040829819144915,1
-0.00027783176174379204,1
-0.0022231490249509157,1
-0.0016605331439918296,1
-0.0001834464291914405,1
0.002659168211616808,1
-0.0013596855461211826,1
-0.0008207321595375843,1
-0.0030265993154505264,1
-0.0016952260053299394,1
-0.0009974650845364949,1
-0.0031925215324460627,1
0.0016205634506140287,1
0.00146649500666284,1
-0.001657961674319603,1
0.0020031047947351357,1
-0.001915578710428058,1
-0.00024914869586833104,1
0.0014636520422033814,1
0.0020381632101106537,1
0.001396377817878808,1
-0.00036838546331216163,1
-0.0011411438785531838,1
-0.0015737975045474685,1
-0.00384498367063581,1
0.0008671295340209717,1
0.0007100215539334076,1
0.003437754820253991,1
0.001363422564610644,1
0.0030005826201066664,1
-1.0448877716516554e-05,1
0.0020108724455237246,1
-0.0026385910611356474,1
0.0017218852236286733,1
-0.0030377468683621634,1
0.0023311636439672227,1
-0.0027457961004247024,1
0.0017496029920163094,1
0.0019331665349450148,1
0.0005163090278871719,1
0.004449244914674833,1
0.005352704854902075,1
0.0008392892811414172,1
0.003966480216273805,1
-0.0003066340061722738,1
-0.003291432727864772,1
0.00014172330931210586,1
-0.0016645389184977218,1
0.0012652031663142067,1
0.0006698324115807328,1
-0.0019157831479594157,1
-0.0009243643577354964,1
0.005999185513926359,1
-0.0016633998924817854,1
-0.003658165532627607,1
0.002483405254862569,1
0.004640834534836811,1
0.000860153589919371,1
-0.000532667975922175,1
-0.0004895645705493082,1
-0.005128096880765048,1
0.0020983287688106666,1
-0.00022915940343924714,1
-0.0059310339160094615,1
-0.0016761370844347967,1
-0.0030273021431064637,1
0.0024990521049991126,1
-0.002089396913438594,1
-0.0008294714405052424,1
-0.003471967472958072,1
-0.003819687489624482,1
-0.00046041990551225063,1
-0.0011370051492444046,1
0.0008602442136040939,1
-0.0007088136906009763,1
0.0031696346405752037,1
-0.0037361132701912835,1
-0.0008449205685156167,1
-0.0022583975237835743,1
-0.0003997733082544924,1
0.002940262126388663,1
0.0028730432800254516,1
-0.0033352588583750397,1
0.00352452074591343,1
-0.0007978705194569744,1
-0.003282579713285605,1
-0.0033903039880764808,1
0.004039552671228827,1
0.0034585812138521097,1
0.003269197183589025,1
0.0016456111514954557,1
-0.001252289658180986,1
-0.0017743293878451274,1
-0.0025279832374018375,1
-0.0011767198788481834,1
0.0007576399026029665,1
-0.0016740848551747669,1
0.0025281811937612557,1
0.0009130379955815636,1
-0.007545122397724329,1
-0.0027594308077849255,1
0.0011860599642957539,1
-0.00159053167902284,1
0.0012468417063135596,1
-0.0020608345484716445,1
0.0006278324529320536,1
0.002097743391680906,1
0.0016803265817509148,1
0.0002684952996917256,1
0.002937540921143665,1
0.0019366180340960003,1
0.0009840868756274628,1
0.0011454195023122393,1
0.0018019806076869538,1
-0.0001824988618070798,1
-0.0010122542909592523,1
7.69573265276478e-05,1
-0.004827672031945727,1
0.0026510440189663653,1
0.00039641443941009256,1
-0.0010701034806449732,1
0.00253336335860335,1
-0.0018681852185538294,1
0.002736685503351291,1
0.0001861075183859138,1
0.004436730544075284,1
-0.0014999201608472414,1
-0.0016607993530530375,1
0.002029124965827383,1
0.0017934364550139686,1
0.0006657308928500448,1
-0.0027857489655554856,1
0.00022262935818381807,1
-4.530469932169162e-05,1
-0.002230208899547273,1
0.002659085865762496,1
0.00026165423549811265,1
-0.00037782845379759876,1
0.004359459908406769,1
0.0014660534896963507,1
0.0016201770908103365,1
0.0005949873050883067,1
-6.747605694862965e-05,1
0.0002485474649423296,1
-0.004810763809776565,1
0.0006655186303415508,1
-0.0016204821371835214,1
-0.0003354293661220084,1
-0.0034519291540678816,1
-4.648378026269832e-05,1
-0.003617392497120198,1
-0.005760443425306588,1
0.001863303048584419,1
-0.001349890036280836,1
0.0027623510715057207,1
0.0026197716657950973,1
0.0011304364816817133,1
0.003150266255586069,1
-0.002867087189235281,1
-0.002833961173979135,1
0.0009070963923848111,1
0.0015293941449909506,1
0.0019132527917640786,1
0.0007276037789516715,1
0.0027956988875455827,1
-0.00012487338443194478,1
0.00024659805472994074,1
0.000905540355273308,1
-0.0029408059812049436,1
-0.0015540058769537726,1
81.48753282844622,1
-3.099082799823139,1
-1.4497828889256554,1
-0.19943615917570523,1
0.0031058609076586455,1
-0.0007704201836525602,1
-0.0005911460275413842,1
0.0020943930484535827,1
0.000951068275505092,1
-0.002526460536727238,1
0.002159070838934108,1
0.0020361005863073064,1
0.00378734210805794,1
0.0009358870147561171,1
0.000866637788255198,1
-0.00014308187709188372,1
0.002171325458930046,1
0.002254151037443963,1
-0.0006953889585747936,1
-0.00443838012612393,1
-0.0023561461149708275,1
-0.00407595127822812,1
0.0016831060058882061,1
0.0013240947710088412,1
-0.004369182721096507,1
0.003369522248894945,1
-0.002242730095025375,1
-0.003160781217669121,1
0.0023459816974294896,1
-0.001623602950417843,1
6.469007908371094e-05,1
0.0018330107790203256,1
0.002831492448415119,1
0.003518728039899286,1
0.0006268523376756107,1
0.0010645938130898589,1
0.0031610277908659242,1
0.0023752815916896837,1
-0.003847734721633567,1
0.0013461376025818484,1
0.0020717076384792125,1
0.0031403745075382836,1
0.0026714615310763673,1
0.001013939433678208,1
-0.003942532801137614,1
0.0072943844175354065,1
-0.005285938385692538,1
-0.004395426013538949,1
-0.003048947453850752,1
0.0014343459450046024,1
-0.004285075657123539,1
-0.0035778551970578705,1
-0.0034349784758335665,1
-0.0018978095755268155,1
-0.002628857088272114,1
0.0014794937599605686,1
0.0012902002494825434,1
0.0006718780314160016,1
-0.0030061871824654425,1
0.0031895633622313563,1
-0.001671006020679795,1
0.0008468233177363595,1
0.0007809177516319953,1
0.0037114610838683373,1
0.001769757460473285,1
-0.005026332897117331,1
0.00030542951504410537,1
0.0006411482870388096,1
-0.00043423515376199423,1
0.0052603779859788724,1
5.503826844039099e-05,1
-0.0033235364362429664,1
-0.0023584685591172623,1
-0.001854742342672468,1
0.005147956993729554,1
0.002327902721683672,1
0.0043323639418597435,1
-0.003717990371323322,1
0.0010416240685367296,1
0.001727334691130586,1
-0.00189956293286169,1
-0.001116117664779398,1
0.005076325556555268,1
0.0007118005745776922,1
